epoch,pde,periodic,top,bottom,interface,data,total,weighted_pde,weighted_periodic,weighted_top,weighted_bottom,weighted_interface,weighted_data,val_total
2002,16.247661590576172,0.00021282699890434742,0.0033829458989202976,0.32816267013549805,0.007436658255755901,0.0,50.77668762207031,16.247661590576172,0.021282698959112167,1.6914730072021484,32.81626892089844,0.0,0.0,
2003,14.652449607849121,0.00021326335263438523,0.001722012530080974,0.35542792081832886,0.005282574333250523,0.0,51.07757568359375,14.652449607849121,0.0213263351470232,0.8610062599182129,35.54279327392578,0.0,0.0,
2004,14.504493713378906,0.00021459657000377774,0.0014988528564572334,0.355070561170578,0.005525347776710987,0.0,50.78243637084961,14.504493713378906,0.021459657698869705,0.7494264245033264,35.507057189941406,0.0,0.0,
2005,16.832218170166016,0.0002149808860849589,0.002806262578815222,0.3275793790817261,0.00791114941239357,0.0,51.01478576660156,16.832218170166016,0.02149808779358864,1.4031312465667725,32.757938385009766,0.0,0.0,
2006,16.217426300048828,0.00021446129539981484,0.0034482073970139027,0.32770541310310364,0.007449650671333075,0.0,50.7335205078125,16.217426300048828,0.02144612930715084,1.7241036891937256,32.77054214477539,0.0,0.0,
2007,14.629910469055176,0.00021513178944587708,0.0016879464965313673,0.35514581203460693,0.005325783975422382,0.0,51.00997543334961,14.629910469055176,0.021513178944587708,0.8439732193946838,35.51457977294922,0.0,0.0,
2008,14.496492385864258,0.00021640595514327288,0.0014834918547421694,0.35474157333374023,0.005571472924202681,0.0,50.734039306640625,14.496492385864258,0.021640595048666,0.7417459487915039,35.474159240722656,0.0,0.0,
2009,16.784221649169922,0.0002165624755434692,0.002883689012378454,0.327065110206604,0.00791909359395504,0.0,50.9542350769043,16.784221649169922,0.021656246855854988,1.4418444633483887,32.706512451171875,0.0,0.0,
2010,16.185972213745117,0.00021619604376610368,0.0035176286473870277,0.32724153995513916,0.007459908723831177,0.0,50.69055938720703,16.185972213745117,0.021619604900479317,1.7588143348693848,32.72415542602539,0.0,0.0,
2011,14.611169815063477,0.00021711961016990244,0.0016529475105926394,0.35487252473831177,0.0053709447383880615,0.0,50.94660949707031,14.611169815063477,0.021711960434913635,0.8264737725257874,35.48725128173828,0.0,0.0,
2012,14.491745948791504,0.00021831026242580265,0.001469799317419529,0.3544081449508667,0.005617994349449873,0.0,50.689292907714844,14.491745948791504,0.021831026300787926,0.734899640083313,35.44081497192383,0.0,0.0,
2013,16.733407974243164,0.00021820527035742998,0.0029710184317082167,0.326536625623703,0.007921693846583366,0.0,50.89440155029297,16.733407974243164,0.02182052657008171,1.4855091571807861,32.653663635253906,0.0,0.0,
2014,16.15382194519043,0.00021794604253955185,0.0035891637671738863,0.3267771899700165,0.007468056865036488,0.0,50.647918701171875,16.15382194519043,0.021794604137539864,1.7945818901062012,32.67771911621094,0.0,0.0,
2015,14.59605598449707,0.00021911883959546685,0.001616655383259058,0.35461166501045227,0.0054185958579182625,0.0,50.8874626159668,14.59605598449707,0.02191188372671604,0.8083276748657227,35.46116638183594,0.0,0.0,
2016,14.4894380569458,0.00022023751807864755,0.0014568836195394397,0.3540736436843872,0.005665304604917765,0.0,50.64727020263672,14.4894380569458,0.022023752331733704,0.7284418344497681,35.40736389160156,0.0,0.0,
2017,16.68071937561035,0.00021993211703374982,0.0030675565358251333,0.3259977102279663,0.007919526658952236,0.0,50.83626174926758,16.68071937561035,0.021993212401866913,1.5337783098220825,32.599769592285156,0.0,0.0,
2018,16.12081527709961,0.00021981148165650666,0.003662506816908717,0.32631009817123413,0.007474055048078299,0.0,50.60505676269531,16.12081527709961,0.021981148049235344,1.8312534093856812,32.63100814819336,0.0,0.0,
2019,14.585450172424316,0.0002212103718193248,0.0015816125087440014,0.3543526232242584,0.005468212999403477,0.0,50.83363723754883,14.585450172424316,0.022121036425232887,0.790806233882904,35.43526077270508,0.0,0.0,
2020,14.489700317382812,0.00022222657571546733,0.0014456644421443343,0.3537319302558899,0.005713020917028189,0.0,50.607948303222656,14.489700317382812,0.02222265675663948,0.722832202911377,35.373191833496094,0.0,0.0,
2021,16.62778091430664,0.00022171763703227043,0.00317136337980628,0.325451135635376,0.007913275621831417,0.0,50.78074645996094,16.62778091430664,0.022171763703227043,1.585681676864624,32.54511260986328,0.0,0.0,
2022,16.0881290435791,0.00022172006720211357,0.0037361816503107548,0.3258420526981354,0.007478702813386917,0.0,50.562599182128906,16.0881290435791,0.022172005847096443,1.8680908679962158,32.584205627441406,0.0,0.0,
2023,14.578879356384277,0.00022334746608976275,0.0015484481118619442,0.35409098863601685,0.00551990233361721,0.0,50.78453826904297,14.578879356384277,0.0223347470164299,0.774224042892456,35.40909957885742,0.0,0.0,
2024,14.491856575012207,0.00022427606745623052,0.0014359697233885527,0.35338106751441956,0.005761369131505489,0.0,50.570377349853516,14.491856575012207,0.02242760732769966,0.7179848551750183,35.33810806274414,0.0,0.0,
2025,16.575727462768555,0.00022362111485563219,0.003280987963080406,0.32489877939224243,0.00790382083505392,0.0,50.72846221923828,16.575727462768555,0.022362111136317253,1.6404939889907837,32.4898796081543,0.0,0.0,
2026,16.05602264404297,0.00022373831598088145,0.0038102557882666588,0.32536956667900085,0.007482063956558704,0.0,50.52048110961914,16.05602264404297,0.022373830899596214,1.9051278829574585,32.536956787109375,0.0,0.0,
2027,14.57624340057373,0.0002255524741485715,0.0015187214594334364,0.35381731390953064,0.005573267117142677,0.0,50.739891052246094,14.57624340057373,0.022555246949195862,0.7593607306480408,35.38173294067383,0.0,0.0,
2028,14.4956636428833,0.00022637590882368386,0.0014278606977313757,0.3530180752277374,0.005810496862977743,0.0,50.53403854370117,14.4956636428833,0.022637590765953064,0.7139303684234619,35.30180740356445,0.0,0.0,
2029,16.525968551635742,0.0002256026491522789,0.003393788356333971,0.32434436678886414,0.007892277091741562,0.0,50.67985916137695,16.525968551635742,0.02256026491522789,1.6968941688537598,32.4344367980957,0.0,0.0,
2030,16.025074005126953,0.00022583536338061094,0.0038845129311084747,0.3248932659626007,0.007484421133995056,0.0,50.47924041748047,16.025074005126953,0.02258353680372238,1.9422564506530762,32.48932647705078,0.0,0.0,
2031,14.576991081237793,0.0002278247702633962,0.0014930099714547396,0.3535265326499939,0.005628054495900869,0.0,50.69893264770508,14.576991081237793,0.022782476618885994,0.7465049624443054,35.35265350341797,0.0,0.0,
2032,14.50107192993164,0.00022855601855553687,0.0014214239781722426,0.3526410460472107,0.005860661156475544,0.0,50.498741149902344,14.50107192993164,0.022855602204799652,0.7107120156288147,35.264102935791016,0.0,0.0,
2033,16.47889518737793,0.00022770868963561952,0.003507735440507531,0.3237896263599396,0.00787946954369545,0.0,50.634498596191406,16.47889518737793,0.022770868614315987,1.753867745399475,32.378963470458984,0.0,0.0,
2034,15.99536418914795,0.00022803229512646794,0.003959762863814831,0.324411004781723,0.007485414855182171,0.0,50.43914794921875,15.99536418914795,0.022803230211138725,1.9798814058303833,32.44110107421875,0.0,0.0,
2035,14.58045482635498,0.0002301466593053192,0.001471659285016358,0.35321399569511414,0.005683966912329197,0.0,50.66069793701172,14.58045482635498,0.023014666512608528,0.7358296513557434,35.3213996887207,0.0,0.0,
2036,14.508084297180176,0.00023078525555320084,0.0014163372106850147,0.3522505462169647,0.005912396125495434,0.0,50.464385986328125,14.508084297180176,0.023078525438904762,0.708168625831604,35.22505569458008,0.0,0.0,
2037,16.43498420715332,0.0002299080661032349,0.0036205672658979893,0.3232380449771881,0.007866300642490387,0.0,50.592063903808594,16.43498420715332,0.02299080602824688,1.8102836608886719,32.32380294799805,0.0,0.0,
2038,15.966876029968262,0.00023033158504404128,0.004037095233798027,0.3239228427410126,0.00748467305675149,0.0,50.40074157714844,15.966876029968262,0.023033158853650093,2.018547534942627,32.39228439331055,0.0,0.0,
2039,14.586151123046875,0.0002325407403986901,0.001454699318856001,0.3528771996498108,0.005740773864090443,0.0,50.624473571777344,14.586151123046875,0.023254074156284332,0.7273496389389038,35.2877197265625,0.0,0.0,
2040,14.517294883728027,0.000233096259762533,0.0014128261245787144,0.3518461287021637,0.005966151598840952,0.0,50.4316291809082,14.517294883728027,0.023309625685214996,0.7064130902290344,35.18461227416992,0.0,0.0,
2041,16.393871307373047,0.00023222544405143708,0.0037309692706912756,0.3226904273033142,0.007853110320866108,0.0,50.55162048339844,16.393871307373047,0.0232225451618433,1.865484595298767,32.26904296875,0.0,0.0,
2042,15.939517974853516,0.00023272522957995534,0.004118029028177261,0.32342851161956787,0.007481423206627369,0.0,50.364654541015625,15.939517974853516,0.023272523656487465,2.0590145587921143,32.34284973144531,0.0,0.0,
2043,14.593400955200195,0.00023497481015510857,0.0014416645281016827,0.35251638293266296,0.005798514001071453,0.0,50.5893669128418,14.593400955200195,0.023497480899095535,0.7208322882652283,35.25163650512695,0.0,0.0,
2044,14.529080390930176,0.00023545423755422235,0.0014106181915849447,0.3514299690723419,0.006022775080054998,0.0,50.40093231201172,14.529080390930176,0.02354542352259159,0.7053090929985046,35.14299774169922,0.0,0.0,
2045,16.355329513549805,0.00023463684192392975,0.003838455770164728,0.3221481740474701,0.007840121164917946,0.0,50.512840270996094,16.355329513549805,0.02346368506550789,1.9192278385162354,32.21481704711914,0.0,0.0,
2046,15.913191795349121,0.0002352244919165969,0.004204493016004562,0.3229280710220337,0.007474855519831181,0.0,50.33177185058594,15.913191795349121,0.023522449657320976,2.1022465229034424,32.292808532714844,0.0,0.0,
2047,14.60206127166748,0.00023746676743030548,0.0014322425704449415,0.3521319031715393,0.005857290234416723,0.0,50.55512237548828,14.60206127166748,0.023746676743030548,0.716121256351471,35.213191986083984,0.0,0.0,
2048,14.544438362121582,0.0002378753270022571,0.001410114113241434,0.3510015904903412,0.006082923151552677,0.0,50.373443603515625,14.544438362121582,0.02378753200173378,0.7050570845603943,35.10015869140625,0.0,0.0,
2049,16.318777084350586,0.0002371507289353758,0.0039435867220163345,0.3216104507446289,0.007826834917068481,0.0,50.47533416748047,16.318777084350586,0.023715073242783546,1.9717934131622314,32.16104507446289,0.0,0.0,
2050,15.887975692749023,0.00023781764321029186,0.004298262298107147,0.32242220640182495,0.00746401259675622,0.0,50.30310821533203,15.887975692749023,0.02378176525235176,2.1491310596466064,32.24222183227539,0.0,0.0,
2051,14.61196231842041,0.00023998785763978958,0.001425807480700314,0.3517265021800995,0.005917654838413,0.0,50.521514892578125,14.61196231842041,0.023998785763978958,0.7129037380218506,35.17264938354492,0.0,0.0,
2052,14.56406307220459,0.00024033524096012115,0.0014113495126366615,0.3505624532699585,0.006147583480924368,0.0,50.350013732910156,14.56406307220459,0.024033524096012115,0.7056747674942017,35.056243896484375,0.0,0.0,
2053,16.28374671936035,0.00023975688964128494,0.00404813326895237,0.3210769295692444,0.007812530733644962,0.0,50.439483642578125,16.28374671936035,0.023975688964128494,2.024066686630249,32.10769271850586,0.0,0.0,
2054,15.863850593566895,0.00024051540822256356,0.004401250742375851,0.3219126760959625,0.007447908166795969,0.0,50.2797966003418,15.863850593566895,0.024051541462540627,2.200625419616699,32.19126892089844,0.0,0.0,
2055,14.623576164245605,0.00024254200980067253,0.001422140747308731,0.3513021767139435,0.005980274640023708,0.0,50.48912048339844,14.623576164245605,0.024254200980067253,0.7110703587532043,35.130218505859375,0.0,0.0,
2056,14.589088439941406,0.0002428245497867465,0.0014149134512990713,0.3501110374927521,0.006217567250132561,0.0,50.331932067871094,14.589088439941406,0.024282455444335938,0.7074567079544067,35.011104583740234,0.0,0.0,
2057,16.249732971191406,0.00024244676751550287,0.004154532216489315,0.3205462694168091,0.007795856334269047,0.0,50.40586853027344,16.249732971191406,0.024244677275419235,2.077266216278076,32.05462646484375,0.0,0.0,
2058,15.841055870056152,0.00024330621818080544,0.004514861851930618,0.3214019536972046,0.00742554385215044,0.0,50.26301193237305,15.841055870056152,0.0243306215852499,2.2574310302734375,32.140193939208984,0.0,0.0,
2059,14.637539863586426,0.00024511056835763156,0.0014209523797035217,0.35086190700531006,0.006046113558113575,0.0,50.458717346191406,14.637539863586426,0.024511056020855904,0.7104761600494385,35.08618927001953,0.0,0.0,
2060,14.620448112487793,0.00024533196119591594,0.0014211618108674884,0.34964630007743835,0.006293813697993755,0.0,50.3201904296875,14.620448112487793,0.024533195421099663,0.7105808854103088,34.964630126953125,0.0,0.0,
2061,16.216333389282227,0.0002452353946864605,0.004266108851879835,0.32001814246177673,0.007775210775434971,0.0,50.37572479248047,16.216333389282227,0.02452353946864605,2.133054494857788,32.00181579589844,0.0,0.0,
2062,15.819713592529297,0.0002462096163071692,0.004640161991119385,0.32089394330978394,0.0073959603905677795,0.0,50.253807067871094,15.819713592529297,0.024620961397886276,2.3200809955596924,32.089393615722656,0.0,0.0,
2063,14.655058860778809,0.0002476888184901327,0.0014224238693714142,0.35040751099586487,0.006116307340562344,0.0,50.431793212890625,14.655058860778809,0.024768881499767303,0.7112119197845459,35.04075241088867,0.0,0.0,
2064,14.659272193908691,0.0002478399546816945,0.0014307977398857474,0.3491649627685547,0.006377099547535181,0.0,50.31595230102539,14.659272193908691,0.024783995002508163,0.7153988480567932,34.91649627685547,0.0,0.0,
2065,16.183273315429688,0.0002481173723936081,0.0043863579630851746,0.31949254870414734,0.007748536765575409,0.0,50.35051727294922,16.183273315429688,0.02481173723936081,2.19317889213562,31.949254989624023,0.0,0.0,
2066,15.799995422363281,0.0002492212224751711,0.004777458030730486,0.3203940987586975,0.007358294911682606,0.0,50.253055572509766,15.799995422363281,0.024922121316194534,2.3887290954589844,32.03940963745117,0.0,0.0,
2067,14.677678108215332,0.0002502577845007181,0.0014268538216128945,0.34994059801101685,0.006192282773554325,0.0,50.41019058227539,14.677678108215332,0.025025777518749237,0.7134268879890442,34.99406051635742,0.0,0.0,
2068,14.706522941589355,0.00025033525889739394,0.0014442985411733389,0.3486630320549011,0.006468219216912985,0.0,50.32000732421875,14.706522941589355,0.025033526122570038,0.7221492528915405,34.866302490234375,0.0,0.0,
2069,16.150379180908203,0.0002511169877834618,0.004519123118370771,0.3189714550971985,0.00771357212215662,0.0,50.33219909667969,16.150379180908203,0.025111699476838112,2.259561538696289,31.897146224975586,0.0,0.0,
2070,15.781874656677246,0.0002523664152249694,0.004926123656332493,0.31990960240364075,0.007311791181564331,0.0,50.26113510131836,15.781874656677246,0.025236641988158226,2.463061809539795,31.9909610748291,0.0,0.0,
2071,14.707549095153809,0.0002528156037442386,0.0014350274577736855,0.3494608998298645,0.006275676190853119,0.0,50.39643478393555,14.707549095153809,0.02528155967593193,0.7175137400627136,34.94609069824219,0.0,0.0,
2072,14.763026237487793,0.0002528100158087909,0.0014622046146541834,0.348134845495224,0.006567797157913446,0.0,50.33289337158203,14.763026237487793,0.02528100088238716,0.7311022877693176,34.81348419189453,0.0,0.0,
2073,16.117700576782227,0.0002542582806199789,0.004668022505939007,0.3184583783149719,0.007667754776775837,0.0,50.322975158691406,16.117700576782227,0.025425828993320465,2.3340113162994385,31.84583854675293,0.0,0.0,
2074,15.765205383300781,0.00025566070689819753,0.005084139760583639,0.3194490969181061,0.007256110664457083,0.0,50.27775192260742,15.765205383300781,0.025566071271896362,2.542069911956787,31.944910049438477,0.0,0.0,
2075,14.747275352478027,0.00025534635642543435,0.0014479628298431635,0.3489663004875183,0.006368386559188366,0.0,50.3934211730957,14.747275352478027,0.02553463540971279,0.7239814400672913,34.896629333496094,0.0,0.0,
2076,14.828990936279297,0.000255252089118585,0.001484640990383923,0.34757351875305176,0.006676169577986002,0.0,50.35418701171875,14.828990936279297,0.025525208562612534,0.7423204779624939,34.75735092163086,0.0,0.0,
2077,16.085535049438477,0.00025757282855920494,0.004836308304220438,0.31795963644981384,0.0076085240580141544,0.0,50.325408935546875,16.085535049438477,0.025757282972335815,2.418154239654541,31.795963287353516,0.0,0.0,
2078,15.749363899230957,0.0002591258962638676,0.005247476510703564,0.3190228343009949,0.007191503886133432,0.0,50.30129623413086,15.749363899230957,0.025912590324878693,2.6237382888793945,31.90228271484375,0.0,0.0,
2079,14.800106048583984,0.0002578404382802546,0.001467120018787682,0.3484516143798828,0.0064726583659648895,0.0,50.40460968017578,14.800106048583984,0.025784043595194817,0.7335600256919861,34.84516143798828,0.0,0.0,
2080,14.903644561767578,0.0002576562692411244,0.001511300913989544,0.34697073698043823,0.006793099455535412,0.0,50.38213348388672,14.903644561767578,0.02576562762260437,0.7556504607200623,34.69707489013672,0.0,0.0,
2081,16.054580688476562,0.0002611083327792585,0.005026023834943771,0.31748414039611816,0.007533498108386993,0.0,50.34211730957031,16.054580688476562,0.026110833510756493,2.513011932373047,31.7484130859375,0.0,0.0,
2082,15.733208656311035,0.00026278727455064654,0.00540931336581707,0.3186412453651428,0.007119358982890844,0.0,50.328269958496094,15.733208656311035,0.026278726756572723,2.7046566009521484,31.864124298095703,0.0,0.0,
2083,14.869492530822754,0.0002602907479740679,0.0014940493274480104,0.3479073643684387,0.006590805947780609,0.0,50.43328094482422,14.869492530822754,0.02602907456457615,0.747024655342102,34.79073715209961,0.0,0.0,
2084,14.984244346618652,0.00026002677623182535,0.0015409471234306693,0.346318781375885,0.006917268969118595,0.0,50.41259765625,14.984244346618652,0.026002677157521248,0.7704735398292542,34.63187789916992,0.0,0.0,
2085,16.025737762451172,0.00026491499738767743,0.005236462689936161,0.31704479455947876,0.007441251073032618,0.0,50.37493896484375,16.025737762451172,0.026491500437259674,2.6182312965393066,31.704479217529297,0.0,0.0,
2086,15.714766502380371,0.000266657501924783,0.005559401120990515,0.3183123469352722,0.007042832672595978,0.0,50.35236740112305,15.714766502380371,0.02666575089097023,2.779700517654419,31.831233978271484,0.0,0.0,
2087,14.958039283752441,0.00026268349029123783,0.0015299443621188402,0.3473191261291504,0.0067246416583657265,0.0,50.4811897277832,14.958039283752441,0.02626834809780121,0.7649722099304199,34.731910705566406,0.0,0.0,
2088,15.065176963806152,0.0002623730106279254,0.0015712217427790165,0.3456129729747772,0.007045576814562082,0.0,50.438323974609375,15.065176963806152,0.026237301528453827,0.7856108546257019,34.56129837036133,0.0,0.0,
2089,15.99990177154541,0.0002690350520424545,0.005461584776639938,0.31665676832199097,0.0073326630517840385,0.0,50.423274993896484,15.99990177154541,0.026903504505753517,2.730792284011841,31.66567611694336,0.0,0.0,
2090,15.691259384155273,0.0002707384410314262,0.005684338044375181,0.31803756952285767,0.006967377848923206,0.0,50.3642578125,15.691259384155273,0.027073843404650688,2.8421690464019775,31.803756713867188,0.0,0.0,
2091,15.06527042388916,0.00026502314722165465,0.0015744122210890055,0.34666895866394043,0.006874091923236847,0.0,50.545875549316406,15.06527042388916,0.02650231495499611,0.7872061133384705,34.66689682006836,0.0,0.0,
2092,15.137651443481445,0.00026472032186575234,0.0015986950602382421,0.3448570966720581,0.007172605954110622,0.0,50.449180603027344,15.137651443481445,0.026472032070159912,0.7993475198745728,34.48571014404297,0.0,0.0,
2093,15.976298332214355,0.0002734873560257256,0.005685978569090366,0.3163360357284546,0.007212871219962835,0.0,50.48023986816406,15.976298332214355,0.02734873630106449,2.842989206314087,31.633604049682617,0.0,0.0,
2094,15.659151077270508,0.00027499935822561383,0.005769430659711361,0.3178083300590515,0.006900562439113855,0.0,50.35219955444336,15.659151077270508,0.027499936521053314,2.8847153186798096,31.780832290649414,0.0,0.0,
2095,15.184112548828125,0.00026731565594673157,0.0016239763936027884,0.3459433913230896,0.007035034243017435,0.0,50.61717224121094,15.184112548828125,0.026731565594673157,0.8119881749153137,34.594337463378906,0.0,0.0,
2096,15.191448211669922,0.00026710255770012736,0.0016198226949200034,0.3440680503845215,0.007291384041309357,0.0,50.43487548828125,15.191448211669922,0.026710255071520805,0.8099113702774048,34.40680694580078,0.0,0.0,
2097,15.950709342956543,0.00027821853291243315,0.005882701836526394,0.31609171628952026,0.007093043532222509,0.0,50.529052734375,15.950709342956543,0.027821853756904602,2.9413509368896484,31.60917091369629,0.0,0.0,
2098,15.614967346191406,0.0002793689782265574,0.005803490988910198,0.31760716438293457,0.006850088480859995,0.0,50.30536651611328,15.614967346191406,0.027936898171901703,2.901745557785034,31.76071548461914,0.0,0.0,
2099,15.29867935180664,0.0002695819712243974,0.001671485137194395,0.3451467752456665,0.007197646889835596,0.0,50.67605972290039,15.29867935180664,0.026958197355270386,0.8357425928115845,34.514678955078125,0.0,0.0,
2100,15.219907760620117,0.0002695433795452118,0.0016327262856066227,0.3432719111442566,0.007396421395242214,0.0,50.39041519165039,15.219907760620117,0.02695433795452118,0.8163631558418274,34.32719039916992,0.0,0.0,50.524993896484375
2101,15.91478443145752,0.0002830725279636681,0.006018815562129021,0.3159155249595642,0.006989271380007267,0.0,50.54405212402344,15.91478443145752,0.028307253494858742,3.0094077587127686,31.591552734375,0.0,0.0,
2102,15.556441307067871,0.00028373420354910195,0.005784648470580578,0.3174194097518921,0.006819938309490681,0.0,50.219078063964844,15.556441307067871,0.028373420238494873,2.892324209213257,31.741941452026367,0.0,0.0,
2103,15.388779640197754,0.00027183303609490395,0.001708781928755343,0.34431177377700806,0.007348573766648769,0.0,50.70153045654297,15.388779640197754,0.027183303609490395,0.8543909788131714,34.43117904663086,0.0,0.0,
2104,15.226176261901855,0.0002720122574828565,0.0016386039787903428,0.34248846769332886,0.00748864421620965,0.0,50.32152557373047,15.226176261901855,0.027201225981116295,0.819301962852478,34.24884796142578,0.0,0.0,
2105,15.860042572021484,0.0002878099330700934,0.006071966141462326,0.3157796859741211,0.006915979087352753,0.0,50.502777099609375,15.860042572021484,0.028780993074178696,3.035983085632324,31.57796859741211,0.0,0.0,
2106,15.483468055725098,0.00028796138940379024,0.0057233721017837524,0.31724828481674194,0.006806737277656794,0.0,50.098777770996094,15.483468055725098,0.028796138241887093,2.8616859912872314,31.724828720092773,0.0,0.0,
2107,15.443778991699219,0.00027402926934883,0.0017323460197076201,0.3434850573539734,0.00747921084985137,0.0,50.68585968017578,15.443778991699219,0.027402926236391068,0.8661730289459229,34.348506927490234,0.0,0.0,
2108,15.224184036254883,0.0002743958029896021,0.0016413085395470262,0.3417161703109741,0.0075769973918795586,0.0,50.243892669677734,15.224184036254883,0.027439579367637634,0.8206542730331421,34.17161560058594,0.0,0.0,
2109,15.783955574035645,0.00029218208510428667,0.006046555005013943,0.3156566619873047,0.006876353174448013,0.0,50.40211868286133,15.783955574035645,0.02921820804476738,3.023277521133423,31.56566619873047,0.0,0.0,
2110,15.398187637329102,0.00029190033092163503,0.005636931397020817,0.3171100616455078,0.006801909301429987,0.0,49.95684814453125,15.398187637329102,0.029190033674240112,2.8184657096862793,31.71100616455078,0.0,0.0,
2111,15.47342586517334,0.0002760481438599527,0.0017459421651437879,0.3426854610443115,0.007594358175992966,0.0,50.642547607421875,15.47342586517334,0.027604814618825912,0.8729710578918457,34.26854705810547,0.0,0.0,
2112,15.228397369384766,0.00027652259450405836,0.001644378062337637,0.3409406542778015,0.007671595551073551,0.0,50.17230224609375,15.228397369384766,0.027652259916067123,0.8221890330314636,34.09406661987305,0.0,0.0,
2113,15.690746307373047,0.00029604724841192365,0.00597004871815443,0.315545916557312,0.006859506014734507,0.0,50.25996780395508,15.690746307373047,0.029604725539684296,2.9850244522094727,31.55459213256836,0.0,0.0,
2114,15.302875518798828,0.00029541878029704094,0.005535180680453777,0.3170093297958374,0.006800866685807705,0.0,49.800941467285156,15.302875518798828,0.029541878029704094,2.767590284347534,31.7009334564209,0.0,0.0,
2115,15.500334739685059,0.00027775316266343,0.001756714889779687,0.3418862819671631,0.007709232624620199,0.0,50.595096588134766,15.500334739685059,0.027775315567851067,0.878357470035553,34.188629150390625,0.0,0.0,
2116,15.240299224853516,0.00027827732264995575,0.001648319885134697,0.3401605486869812,0.007773133460432291,0.0,50.10834503173828,15.240299224853516,0.027827732264995575,0.8241599202156067,34.016056060791016,0.0,0.0,
2117,15.58604907989502,0.00029938091756775975,0.0058694202452898026,0.31546562910079956,0.00685123959556222,0.0,50.097259521484375,15.58604907989502,0.029938092455267906,2.9347100257873535,31.54656219482422,0.0,0.0,
2118,15.1992769241333,0.0002983987214975059,0.005414086394011974,0.31691431999206543,0.006809747312217951,0.0,49.627593994140625,15.1992769241333,0.02983987145125866,2.707043170928955,31.69143295288086,0.0,0.0,
2119,15.536056518554688,0.0002790757571347058,0.0017681311583146453,0.34106189012527466,0.007832145318388939,0.0,50.55421829223633,15.536056518554688,0.02790757641196251,0.884065568447113,34.1061897277832,0.0,0.0,
2120,15.25006103515625,0.0002796411863528192,0.0016517455223947763,0.33940693736076355,0.007872803136706352,0.0,50.044593811035156,15.25006103515625,0.027964118868112564,0.8258727788925171,33.94069290161133,0.0,0.0,
2121,15.47088623046875,0.0003021659213118255,0.005748202092945576,0.3154158592224121,0.0068502044305205345,0.0,49.91679000854492,15.47088623046875,0.03021659143269062,2.874101161956787,31.54158592224121,0.0,0.0,
2122,15.089265823364258,0.0003008127096109092,0.005268288776278496,0.31678199768066406,0.006837287452071905,0.0,49.43169021606445,15.089265823364258,0.03008127026259899,2.6341443061828613,31.678199768066406,0.0,0.0,
2123,15.57136058807373,0.00028007186483591795,0.001778720528818667,0.34024280309677124,0.007954875938594341,0.0,50.51300811767578,15.57136058807373,0.028007186949253082,0.889360249042511,34.0242805480957,0.0,0.0,
2124,15.255008697509766,0.00028065216611139476,0.0016553867608308792,0.338714063167572,0.007966491393744946,0.0,49.982173919677734,15.255008697509766,0.028065215796232224,0.8276934027671814,33.87140655517578,0.0,0.0,
2125,15.343560218811035,0.00030437344685196877,0.005595426075160503,0.3153640925884247,0.006866665091365576,0.0,49.70812225341797,15.343560218811035,0.030437344685196877,2.797713041305542,31.536409378051758,0.0,0.0,
2126,14.974735260009766,0.00030276429606601596,0.0051038083620369434,0.31661078333854675,0.006880825851112604,0.0,49.217994689941406,14.974735260009766,0.030276428908109665,2.5519042015075684,31.66107749938965,0.0,0.0,
2127,15.599950790405273,0.0002807839191518724,0.0017886972054839134,0.33948275446891785,0.008069532923400402,0.0,50.47065353393555,15.599950790405273,0.028078392148017883,0.8943486213684082,33.94827651977539,0.0,0.0,
2128,15.265483856201172,0.000281315587926656,0.0016620345413684845,0.33807820081710815,0.008061123080551624,0.0,49.93244934082031,15.265483856201172,0.028131559491157532,0.831017255783081,33.80781936645508,0.0,0.0,
2129,15.207511901855469,0.00030608641100116074,0.005415857769548893,0.3152807950973511,0.006902383174747229,0.0,49.47412872314453,15.207511901855469,0.030608640983700752,2.7079288959503174,31.528079986572266,0.0,0.0,
2130,14.85668659210205,0.0003043814795091748,0.004929914139211178,0.3164246678352356,0.006932319141924381,0.0,48.99454879760742,14.85668659210205,0.030438147485256195,2.4649569988250732,31.642467498779297,0.0,0.0,
2131,15.633193016052246,0.00028119742637500167,0.0018021308351308107,0.33878737688064575,0.008182905614376068,0.0,50.44111633300781,15.633193016052246,0.02811974287033081,0.9010654091835022,33.87873840332031,0.0,0.0,
2132,15.286396026611328,0.0002817043859977275,0.001672555459663272,0.33747828006744385,0.008160272613167763,0.0,49.89867401123047,15.286396026611328,0.02817043848335743,0.8362777233123779,33.74782943725586,0.0,0.0,
2133,15.069430351257324,0.0003075350250583142,0.00522617157548666,0.31515881419181824,0.006948957685381174,0.0,49.229148864746094,15.069430351257324,0.030753502622246742,2.6130857467651367,31.515880584716797,0.0,0.0,
2134,14.734667778015137,0.00030567002249881625,0.0047448910772800446,0.3162212371826172,0.0069940341636538506,0.0,48.759803771972656,14.734667778015137,0.030567001551389694,2.372445583343506,31.62212371826172,0.0,0.0,
2135,15.672262191772461,0.0002813973114825785,0.0018196526216343045,0.3381522297859192,0.008295542560517788,0.0,50.425453186035156,15.672262191772461,0.028139730915427208,0.9098263382911682,33.815223693847656,0.0,0.0,
2136,15.314061164855957,0.00028198809013701975,0.0016861766343936324,0.33690330386161804,0.00826067291200161,0.0,49.87567901611328,15.314061164855957,0.028198808431625366,0.8430883288383484,33.690330505371094,0.0,0.0,
